transactions_101-004-39183559-001 10
TICKET;TRANSACTION DATE;TRANSACTION TYPE;DETAILS;INSTRUMENT;PRICE;UNITS;DIRECTION;SPREAD COST;STOP LOSS;GUARANTEED STOP LOSS;TAKE PROFIT;TRAILING STOP;FINANCING;COMMISSION;GSL FEE;GSL PREMIUM;CONVERSION RATE;PL;AMOUNT;BALANCE
1226;2026-06-09 17:11:18 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1227;2026-06-09 17:11:18 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4179.01000;16.00;Sell;3.3471;;;;;0.00000;0.0000;0.0000;;;0.00000;;102389.93
1228;2026-06-09 17:29:47 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;62.00;Buy;;;;;;;;;;;;;
1229;2026-06-09 17:29:47 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4186.83000;62.00;Buy;9.4954;;;;;0.00000;0.0000;0.0000;;0.7545;-464.47700;;101925.45
1230;2026-06-09 18:41:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1231;2026-06-09 18:41:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4206.99000;13.00;Sell;2.9597;;;;;0.00000;0.0000;0.0000;;;0.00000;;101925.45
1232;2026-06-09 18:47:45 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1233;2026-06-09 18:47:45 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4208.95000;15.00;Sell;3.8069;;;;;0.00000;0.0000;0.0000;;;0.00000;;101925.45
1234;2026-06-09 19:13:52 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;28.00;Buy;;;;;;;;;;;;;
1235;2026-06-09 19:13:52 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4197.94000;28.00;Buy;7.9485;;;;;0.00000;0.0000;0.0000;;0.7396;209.14890;;102134.60
1236;2026-06-09 20:38:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1237;2026-06-09 20:38:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4173.98000;11.00;Sell;1.9716;;;;;0.00000;0.0000;0.0000;;;0.00000;;102134.60
1238;2026-06-09 20:41:09 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1239;2026-06-09 20:41:09 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4176.17000;12.00;Sell;2.5988;;;;;0.00000;0.0000;0.0000;;;0.00000;;102134.60
1240;2026-06-09 20:42:45 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1241;2026-06-09 20:42:45 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4178.65000;11.00;Sell;2.1357;;;;;0.00000;0.0000;0.0000;;;0.00000;;102134.60
1242;2026-06-09 20:46:31 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;34.00;Buy;;;;;;;;;;;;;
1243;2026-06-09 20:46:31 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4167.24000;34.00;Buy;8.0005;;;;;0.00000;0.0000;0.0000;;0.7395;226.89830;;102361.50
1244;2026-06-09 20:52:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1245;2026-06-09 20:52:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4171.48000;10.00;Sell;2.0544;;;;;0.00000;0.0000;0.0000;;;0.00000;;102361.50
1246;2026-06-09 20:53:44 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1247;2026-06-09 20:53:44 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4174.22000;10.00;Sell;2.0168;;;;;0.00000;0.0000;0.0000;;;0.00000;;102361.50
1248;2026-06-09 21:34:40 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1249;2026-06-09 21:34:40 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4176.65000;10.00;Sell;2.8379;;;;;0.00000;0.0000;0.0000;;;0.00000;;102361.50
1250;2026-06-09 21:53:35 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;30.00;Buy;;;;;;;;;;;;;
1251;2026-06-09 21:53:35 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4164.22000;30.00;Buy;6.1584;;;;;0.00000;0.0000;0.0000;;0.7390;219.40880;;102580.91
1252;2026-06-09 22:01:05 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1253;2026-06-09 22:01:05 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4168.02000;13.00;Sell;2.6200;;;;;0.00000;0.0000;0.0000;;;0.00000;;102580.91
1254;2026-06-09 22:01:57 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1255;2026-06-09 22:01:57 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4170.47000;13.00;Sell;2.6200;;;;;0.00000;0.0000;0.0000;;;0.00000;;102580.91
1256;2026-06-09 22:07:50 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;26.00;Buy;;;;;;;;;;;;;
1257;2026-06-09 22:07:50 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4157.13000;26.00;Buy;5.5312;;;;;0.00000;0.0000;0.0000;;0.7390;232.76950;;102813.68
1258;2026-06-09 22:26:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1259;2026-06-09 22:26:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4163.90000;13.00;Sell;3.2022;;;;;0.00000;0.0000;0.0000;;;0.00000;;102813.68
1260;2026-06-09 22:28:35 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1261;2026-06-09 22:28:35 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4166.39000;14.00;Sell;3.2916;;;;;0.00000;0.0000;0.0000;;;0.00000;;102813.68
1262;2026-06-09 22:29:10 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1263;2026-06-09 22:29:10 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4168.98000;13.00;Sell;3.5414;;;;;0.00000;0.0000;0.0000;;;0.00000;;102813.68
1264;2026-06-09 23:25:21 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;40.00;Buy;;;;;;;;;;;;;
1265;2026-06-09 23:25:21 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4157.43000;40.00;Buy;6.4264;;;;;0.00000;0.0000;0.0000;;0.7398;266.09800;;103079.78
1266;2026-06-09 23:26:55 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Sell;;;;;;;;;;;;;
1267;2026-06-09 23:26:55 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4163.02000;8.00;Sell;1.0161;;;;;0.00000;0.0000;0.0000;;;0.00000;;103079.78
1268;2026-06-09 23:28:29 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1269;2026-06-09 23:28:29 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4166.05000;7.00;Sell;1.9872;;;;;0.00000;0.0000;0.0000;;;0.00000;;103079.78
1270;2026-06-10 00:08:28 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;15.00;Buy;;;;;;;;;;;;;
1271;2026-06-10 00:08:28 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4145.75000;15.00;Buy;2.5782;;;;;0.00000;0.0000;0.0000;;0.7398;207.34630;;103287.12
1272;2026-06-10 00:52:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;6.00;Sell;;;;;;;;;;;;;
1273;2026-06-10 00:52:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4153.35000;6.00;Sell;1.6340;;;;;0.00000;0.0000;0.0000;;;0.00000;;103287.12
1274;2026-06-10 01:37:00 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;6.00;Sell;;;;;;;;;;;;;
1275;2026-06-10 01:37:00 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4158.77000;6.00;Sell;1.3647;;;;;0.00000;0.0000;0.0000;;;0.00000;;103287.12
1276;2026-06-10 01:37:41 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;6.00;Sell;;;;;;;;;;;;;
1277;2026-06-10 01:37:41 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4163.98000;6.00;Sell;1.0737;;;;;0.00000;0.0000;0.0000;;;0.00000;;103287.12
1278;2026-06-10 02:48:25 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;18.00;Buy;;;;;;;;;;;;;
1279;2026-06-10 02:48:25 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4143.13000;18.00;Buy;4.4988;;;;;0.00000;0.0000;0.0000;;0.7386;207.00440;;103494.13
1280;2026-06-10 03:25:22 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1281;2026-06-10 03:25:22 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4130.87000;7.00;Sell;1.2280;;;;;0.00000;0.0000;0.0000;;;0.00000;;103494.13
1282;2026-06-10 03:26:13 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1283;2026-06-10 03:26:13 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4134.45000;7.00;Sell;2.3512;;;;;0.00000;0.0000;0.0000;;;0.00000;;103494.13
1284;2026-06-10 03:51:53 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
1285;2026-06-10 03:51:53 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4110.24000;14.00;Buy;4.0276;;;;;0.00000;0.0000;0.0000;;0.7398;232.20140;;103726.33
1286;2026-06-10 03:55:05 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;4.00;Sell;;;;;;;;;;;;;
1287;2026-06-10 03:55:05 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4118.65000;4.00;Sell;0.7620;;;;;0.00000;0.0000;0.0000;;;0.00000;;103726.33
1288;2026-06-10 03:57:59 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;4.00;Sell;;;;;;;;;;;;;
1289;2026-06-10 03:57:59 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4124.45000;4.00;Sell;1.1352;;;;;0.00000;0.0000;0.0000;;;0.00000;;103726.33
1290;2026-06-10 04:00:45 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;4.00;Sell;;;;;;;;;;;;;
1291;2026-06-10 04:00:45 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4131.13000;4.00;Sell;0.8811;;;;;0.00000;0.0000;0.0000;;;0.00000;;103726.33
1292;2026-06-10 05:45:17 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;12.00;Buy;;;;;;;;;;;;;
1293;2026-06-10 05:45:17 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4101.25000;12.00;Buy;1.5246;;;;;0.00000;0.0000;0.0000;;0.7399;208.59860;;103934.93
1294;2026-06-10 05:48:22 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1295;2026-06-10 05:48:22 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4110.01000;11.00;Sell;2.2602;;;;;0.00000;0.0000;0.0000;;;0.00000;;103934.93
1296;2026-06-10 05:55:54 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1297;2026-06-10 05:55:54 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4112.81000;9.00;Sell;1.3779;;;;;0.00000;0.0000;0.0000;;;0.00000;;103934.93
1298;2026-06-10 06:00:31 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1299;2026-06-10 06:00:31 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4116.29000;9.00;Sell;1.5792;;;;;0.00000;0.0000;0.0000;;;0.00000;;103934.93
1300;2026-06-10 06:50:12 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;29.00;Buy;;;;;;;;;;;;;
1301;2026-06-10 06:50:12 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4101.42000;29.00;Buy;8.1278;;;;;0.00000;0.0000;0.0000;;0.7399;244.78550;;104179.71
1302;2026-06-10 07:42:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1303;2026-06-10 07:42:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4088.83000;12.00;Sell;1.0766;;;;;0.00000;0.0000;0.0000;;;0.00000;;104179.71
1304;2026-06-10 07:43:50 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1305;2026-06-10 07:43:50 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4091.58000;12.00;Sell;1.1660;;;;;0.00000;0.0000;0.0000;;;0.00000;;104179.71
1306;2026-06-10 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;17.60840;;;;;;;104197.32
;2026-06-10 09:00:00 -12;DAILY_FINANCING;Trade ID: 1303;XAU/USD;;;;;;;;;8.80420;;;;;;;
;2026-06-10 09:00:00 -12;DAILY_FINANCING;Trade ID: 1305;XAU/USD;;;;;;;;;8.80420;;;;;;;
1307;2026-06-10 17:00:58 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;24.00;Buy;;;;;;;;;;;;;
1308;2026-06-10 17:00:58 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4077.96000;24.00;Buy;6.0080;;;;;0.00000;0.0000;0.0000;;0.7398;217.40750;;104414.73
1309;2026-06-10 17:04:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1310;2026-06-10 17:04:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4076.94000;13.00;Sell;3.7397;;;;;0.00000;0.0000;0.0000;;;0.00000;;104414.73
1311;2026-06-10 17:05:27 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1312;2026-06-10 17:05:27 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4079.03000;13.00;Sell;3.6912;;;;;0.00000;0.0000;0.0000;;;0.00000;;104414.73
1313;2026-06-10 17:32:42 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1314;2026-06-10 17:32:42 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4088.72000;10.00;Sell;2.2787;;;;;0.00000;0.0000;0.0000;;;0.00000;;104414.73
1315;2026-06-10 17:41:03 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;36.00;Buy;;;;;;;;;;;;;
1316;2026-06-10 17:41:03 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4096.92000;36.00;Buy;11.2968;;;;;0.00000;0.0000;0.0000;;0.7546;-433.38160;;103981.35
1317;2026-06-10 18:01:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1318;2026-06-10 18:01:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4088.51000;9.00;Sell;1.1099;;;;;0.00000;0.0000;0.0000;;;0.00000;;103981.35
1319;2026-06-10 18:24:46 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1320;2026-06-10 18:24:46 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4090.75000;11.00;Sell;3.5355;;;;;0.00000;0.0000;0.0000;;;0.00000;;103981.35
1321;2026-06-10 18:45:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1322;2026-06-10 18:45:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4092.96000;13.00;Sell;3.2063;;;;;0.00000;0.0000;0.0000;;;0.00000;;103981.35
1323;2026-06-10 19:24:58 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;33.00;Buy;;;;;;;;;;;;;
1324;2026-06-10 19:24:58 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4108.42000;33.00;Buy;6.9014;;;;;0.00000;0.0000;0.0000;;0.7544;-433.41590;;103547.93
1325;2026-06-10 19:51:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1326;2026-06-10 19:51:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4100.59000;14.00;Sell;3.3482;;;;;0.00000;0.0000;0.0000;;;0.00000;;103547.93
1327;2026-06-10 19:53:40 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1328;2026-06-10 19:53:40 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4103.38000;14.00;Sell;2.9812;;;;;0.00000;0.0000;0.0000;;;0.00000;;103547.93
1329;2026-06-10 19:57:45 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1330;2026-06-10 19:57:45 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4104.90000;15.00;Sell;4.2589;;;;;0.00000;0.0000;0.0000;;;0.00000;;103547.93
1331;2026-06-10 20:32:10 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;43.00;Buy;;;;;;;;;;;;;
1332;2026-06-10 20:32:10 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4096.21000;43.00;Buy;10.1298;;;;;0.00000;0.0000;0.0000;;0.7404;216.22810;;103764.16
1333;2026-06-10 22:11:09 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Sell;;;;;;;;;;;;;
1334;2026-06-10 22:11:09 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4089.28000;19.00;Sell;4.7646;;;;;0.00000;0.0000;0.0000;;;0.00000;;103764.16
1335;2026-06-10 22:12:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1336;2026-06-10 22:12:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4091.59000;18.00;Sell;4.3789;;;;;0.00000;0.0000;0.0000;;;0.00000;;103764.16
1337;2026-06-10 22:24:02 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1338;2026-06-10 22:24:02 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4093.46000;15.00;Sell;3.6498;;;;;0.00000;0.0000;0.0000;;;0.00000;;103764.16
1339;2026-06-10 23:16:20 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;52.00;Buy;;;;;;;;;;;;;
1340;2026-06-10 23:16:20 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4085.78000;52.00;Buy;11.4796;;;;;0.00000;0.0000;0.0000;;0.7409;212.09420;;103976.25
1341;2026-06-10 23:17:51 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1342;2026-06-10 23:17:51 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4088.05000;13.00;Sell;2.7239;;;;;0.00000;0.0000;0.0000;;;0.00000;;103976.25
1343;2026-06-10 23:29:59 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1344;2026-06-10 23:29:59 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4090.16000;13.00;Sell;3.2102;;;;;0.00000;0.0000;0.0000;;;0.00000;;103976.25
1345;2026-06-10 23:30:49 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1346;2026-06-10 23:30:49 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4094.30000;12.00;Sell;2.7382;;;;;0.00000;0.0000;0.0000;;;0.00000;;103976.25
1347;2026-06-10 23:40:43 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;38.00;Buy;;;;;;;;;;;;;
1348;2026-06-10 23:40:43 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4082.98000;38.00;Buy;8.9584;;;;;0.00000;0.0000;0.0000;;0.7409;218.63840;;104194.89
1349;2026-06-10 23:42:59 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1350;2026-06-10 23:42:59 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4084.75000;11.00;Sell;2.5927;;;;;0.00000;0.0000;0.0000;;;0.00000;;104194.89
1351;2026-06-10 23:53:15 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1352;2026-06-10 23:53:15 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4086.87000;17.00;Sell;2.6714;;;;;0.00000;0.0000;0.0000;;;0.00000;;104194.89
1353;2026-06-11 00:11:14 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;28.00;Buy;;;;;;;;;;;;;
1354;2026-06-11 00:11:14 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4075.91000;28.00;Buy;3.3529;;;;;0.00000;0.0000;0.0000;;0.7409;210.10100;;104404.99
1355;2026-06-11 01:14:10 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1356;2026-06-11 01:14:10 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4074.54000;7.00;Sell;1.7829;;;;;0.00000;0.0000;0.0000;;;0.00000;;104404.99
1357;2026-06-11 01:23:34 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1358;2026-06-11 01:23:34 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4077.79000;9.00;Sell;2.2256;;;;;0.00000;0.0000;0.0000;;;0.00000;;104404.99
1359;2026-06-11 01:28:27 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1360;2026-06-11 01:28:27 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4080.92000;10.00;Sell;2.4715;;;;;0.00000;0.0000;0.0000;;;0.00000;;104404.99
1361;2026-06-11 02:09:42 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;26.00;Buy;;;;;;;;;;;;;
1362;2026-06-11 02:09:42 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4063.45000;26.00;Buy;6.7227;;;;;0.00000;0.0000;0.0000;;0.7420;282.97890;;104687.97
1363;2026-06-11 02:31:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1364;2026-06-11 02:31:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4072.22000;7.00;Sell;2.0997;;;;;0.00000;0.0000;0.0000;;;0.00000;;104687.97
1365;2026-06-11 02:32:31 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1366;2026-06-11 02:32:31 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4075.77000;7.00;Sell;1.7061;;;;;0.00000;0.0000;0.0000;;;0.00000;;104687.97
1367;2026-06-11 02:38:57 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1368;2026-06-11 02:38:57 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4079.24000;7.00;Sell;2.3098;;;;;0.00000;0.0000;0.0000;;;0.00000;;104687.97
1369;2026-06-11 04:14:27 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;21.00;Buy;;;;;;;;;;;;;
1370;2026-06-11 04:14:27 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4102.89000;21.00;Buy;5.6691;;;;;0.00000;0.0000;0.0000;;0.7574;-431.77190;;104256.20
1371;2026-06-11 04:25:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1372;2026-06-11 04:25:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4088.53000;9.00;Sell;1.0463;;;;;0.00000;0.0000;0.0000;;;0.00000;;104256.20
1373;2026-06-11 05:28:56 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1374;2026-06-11 05:28:56 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4096.58000;15.00;Sell;6.9680;;;;;0.00000;0.0000;0.0000;;;0.00000;;104256.20
1375;2026-06-11 05:32:12 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;24.00;Buy;;;;;;;;;;;;;
1376;2026-06-11 05:32:12 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4123.53000;24.00;Buy;7.0009;;;;;0.00000;0.0000;0.0000;;0.7554;-543.34990;;103712.85
1377;2026-06-16 06:20:09 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;30.00;Buy;;;;;;;;;;;;;
1378;2026-06-16 06:20:09 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4340.42000;30.00;Buy;7.1489;;;;;0.00000;0.0000;0.0000;;;0.00000;;103712.85
1379;2026-06-16 06:25:31 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;34.00;Buy;;;;;;;;;;;;;
1380;2026-06-16 06:25:31 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4339.67000;34.00;Buy;7.7226;;;;;0.00000;0.0000;0.0000;;;0.00000;;103712.85
1381;2026-06-16 06:41:38 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;31.00;Buy;;;;;;;;;;;;;
1382;2026-06-16 06:41:38 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4338.71000;31.00;Buy;6.6963;;;;;0.00000;0.0000;0.0000;;;0.00000;;103712.85
1383;2026-06-16 07:54:20 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;95.00;Sell;;;;;;;;;;;;;
1384;2026-06-16 07:54:20 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4333.29000;95.00;Sell;12.3839;;;;;0.00000;0.0000;0.0000;;0.7523;-450.53400;;103262.32
1385;2026-06-16 17:03:19 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;31.00;Buy;;;;;;;;;;;;;
